Patient	Gene	-log10(p-value)
9	Rv1921c	NA
9	Rv1922	NA
9	Rv1923	NA
9	Rv1924c	NA
9	Rv1925	NA
9	Rv1926c	NA
9	Rv1927	NA
9	Rv1928c	0
9	Rv1929c	NA
9	Rv1930c	NA
9	Rv1931c	NA
9	Rv1932	NA
9	Rv1933c	NA
9	Rv1934c	NA
9	Rv1935c	NA
9	Rv1936	NA
9	Rv1937	NA
9	Rv1938	NA
9	Rv1939	NA
9	Rv1940	NA
9	Rv1941	NA
9	Rv1942c	NA
9	Rv1943c	NA
9	Rv1944c	NA
9	Rv1945	0.59660852
9	Rv1946c	NA
9	Rv1947	NA
9	Rv1948c	NA
9	Rv1949c	NA
9	Rv1950c	NA
9	Rv1951c	NA
9	Rv1952	NA
9	Rv1953	NA
9	Rv1954c	NA
9	Rv1955	NA
9	Rv1956	NA
9	Rv1957	NA
9	Rv1958c	0.59722523
9	Rv1959c	NA
9	Rv1960c	NA
9	Rv1961	NA
9	Rv1962c	NA
9	Rv1963c	NA
9	Rv1964	NA
9	Rv1965	NA
9	Rv1966	NA
9	Rv1967	NA
9	Rv1968	NA
9	Rv1969	NA
9	Rv1970	NA
9	Rv1971	NA
9	Rv1972	NA
9	Rv1973	NA
9	Rv1974	NA
9	Rv1975	NA
9	Rv1976c	NA
9	Rv1977	NA
9	Rv1978	NA
9	Rv1979c	NA
9	Rv1980c	0.25102683
9	Rv1981c	0.19626753
9	Rv1982c	NA
9	Rv1983	NA
9	Rv1984c	NA
9	Rv1985c	NA
9	Rv1986	NA
9	Rv1987	NA
9	Rv1988	NA
9	Rv1989c	NA
9	Rv1990c	NA
9	Rv1990A	NA
9	Rv1991c	NA
9	Rv1992c	0.2408549
9	Rv1993c	NA
9	Rv1994c	NA
9	Rv1995	NA
9	Rv1996	NA
9	Rv1997	NA
9	Rv1998c	NA
9	Rv1999c	NA
9	Rv2000	0
9	Rv2001	NA
9	Rv2002	NA
9	Rv2003c	NA
9	Rv2004c	NA
9	Rv2005c	NA
9	Rv2006	NA
9	Rv2007c	NA
9	Rv2008c	NA
9	Rv2009	NA
9	Rv2010	NA
9	Rv2011c	NA
9	Rv2012	NA
9	Rv2013	NA
9	Rv2014	NA
9	Rv2015c	NA
9	Rv2016	0.24301534
9	Rv2017	NA
9	Rv2018	NA
9	Rv2019	NA
9	Rv2020c	9.92053394
9	Rv2021c	NA
9	Rv2022c	1.3301633
9	Rv2023c	NA
9	Rv2023A	0.25534355
9	Rv2024c	0.25534355
9	Rv2025c	NA
9	Rv2026c	NA
9	Rv2027c	0
9	Rv2028c	NA
9	Rv2029c	NA
9	Rv2030c	0.22904126
9	Rv2031c	NA
9	Rv2032	NA
9	Rv2033c	NA
9	Rv2034	NA
9	Rv2035	NA
9	Rv2036	NA
9	Rv2037c	NA
9	Rv2038c	NA
9	Rv2039c	NA
9	Rv2040c	0
9	Rv2041c	NA
9	Rv2042c	NA
9	Rv2043c	NA
9	Rv2044c	NA
9	Rv2045c	NA
9	Rv2046	NA
9	Rv2047c	NA
9	Rv2048c	0
9	Rv2049c	NA
9	Rv2050	NA
9	Rv2051c	NA
9	Rv2052c	NA
9	Rv2053c	NA
9	Rv2054	NA
9	Rv2055c	NA
9	Rv2056c	NA
9	Rv2057c	NA
9	Rv2058c	NA
9	Rv2060	NA
9	Rv2059	NA
9	Rv2061c	NA
9	Rv2062c	NA
9	Rv2063	NA
9	Rv2064	NA
9	Rv2065	NA
9	Rv2066	NA
9	Rv2067c	NA
9	Rv2068c	NA
9	Rv2069	NA
9	Rv2070c	NA
9	Rv2071c	NA
9	Rv2072c	NA
9	Rv2073c	NA
9	Rv2074	NA
9	Rv2075c	NA
9	Rv2076c	NA
9	Rv2077c	NA
9	Rv2077A	NA
9	Rv2078	NA
9	Rv2079	NA
9	Rv2080	NA
9	Rv2081c	NA
9	Rv2082	NA
9	Rv2083	NA
9	Rv2084	NA
9	Rv2085	NA
9	Rv2086	NA
9	Rv2087	NA
9	Rv2088	NA
9	Rv2089c	NA
9	Rv2090	NA
9	Rv2091c	NA
9	Rv2092c	NA
9	Rv2093c	NA
9	Rv2094c	NA
9	Rv2095c	NA
9	Rv2096c	NA
9	Rv2097c	NA
9	Rv2098c	NA
9	Rv2099c	NA
9	Rv2100	2.11074811
9	Rv2101	NA
9	Rv2102	NA
9	Rv2103c	NA
9	Rv2104c	NA
9	Rv2107	NA
9	Rv2108	NA
9	Rv2109c	NA
9	Rv2110c	NA
9	Rv2111c	NA
9	Rv2112c	6.37267475
9	Rv2113	NA
9	Rv2114	NA
9	Rv2115c	NA
9	Rv2116	NA
9	Rv2117	NA
9	Rv2118c	NA
9	Rv2119	NA
9	Rv2120c	NA
9	Rv2121c	0.14384597
9	Rv2122c	NA
9	Rv2123	NA
9	Rv2124c	NA
9	Rv2125	NA
9	Rv2126c	NA
9	Rv2127	NA
9	Rv2128	NA
9	Rv2129c	NA
9	Rv2130c	NA
9	Rv2131c	NA
9	Rv2132	NA
9	Rv2133c	NA
9	Rv2134c	NA
9	Rv2135c	NA
9	Rv2136c	0
9	Rv2137c	NA
9	Rv2138	NA
9	Rv2139	NA
9	Rv2140c	NA
9	Rv2141c	NA
9	Rv2142c	NA
9	Rv2143	NA
9	Rv2144c	NA
9	Rv2145c	NA
9	Rv2146c	NA
9	Rv2147c	NA
9	Rv2148c	NA
9	Rv2149c	NA
9	Rv2150c	NA
9	Rv2151c	NA
9	Rv2152c	NA
9	Rv2153c	NA
9	Rv2154c	NA
9	Rv2155c	NA
9	Rv2156c	NA
9	Rv2157c	NA
9	Rv2158c	NA
9	Rv2159c	NA
9	Rv2160c	NA
9	Rv2160A	NA
9	Rv2161c	NA
9	Rv2162c	NA
9	Rv2163c	NA
9	Rv2164c	NA
9	Rv2165c	NA
9	Rv2166c	NA
9	Rv2169c	NA
9	Rv2170	NA
9	Rv2171	0.59070657
9	Rv2172c	NA
9	Rv2173	NA
9	Rv2174	NA
9	Rv2175c	NA
9	Rv2176	NA
9	Rv2177c	0.91102388
9	Rv2178c	0.5542029
9	Rv2179c	NA
9	Rv2180c	NA
9	Rv2181	NA
9	Rv2182c	NA
9	Rv2183c	NA
9	Rv2184c	NA
9	Rv2185c	NA
9	Rv2186c	NA
9	Rv2187	NA
9	Rv2188c	NA
9	Rv2189c	NA
9	Rv2190c	NA
9	Rv2191	NA
9	Rv2192c	NA
9	Rv2193	NA
9	Rv2194	NA
9	Rv2195	NA
9	Rv2196	NA
9	Rv2197c	NA
9	Rv2198c	NA
9	Rv2199c	NA
9	Rv2200c	NA
9	Rv2201	NA
9	Rv2202c	NA
9	Rv2203	NA
9	Rv2204c	NA
9	Rv2205c	NA
9	Rv2206	NA
9	Rv2207	NA
9	Rv2208	NA
9	Rv2209	NA
9	Rv2210c	NA
9	Rv2211c	0.2249892
9	Rv2212	NA
9	Rv2213	NA
9	Rv2214c	NA
9	Rv2215	NA
9	Rv2216	0.52049574
9	Rv2217	NA
9	Rv2218	NA
9	Rv2219	NA
9	Rv2219A	NA
9	Rv2220	NA
9	Rv2221c	NA
9	Rv2222c	NA
9	Rv2223c	NA
9	Rv2224c	NA
9	Rv2225	NA
9	Rv2226	NA
9	Rv2227	NA
9	Rv2228c	NA
9	Rv2229c	NA
9	Rv2230c	NA
9	Rv2231c	NA
9	Rv2232	0.22259942
9	Rv2234	NA
9	Rv2235	NA
9	Rv2236c	NA
9	Rv2237	NA
9	Rv2238c	NA
9	Rv2239c	NA
9	Rv2240c	NA
9	Rv2241	NA
9	Rv2242	NA
9	Rv2243	NA
9	Rv2244	NA
9	Rv2245	NA
9	Rv2246	NA
9	Rv2247	NA
9	Rv2248	NA
9	Rv2249c	NA
9	Rv2250c	NA
9	Rv2250A	NA
9	Rv2251	NA
9	Rv2252	NA
9	Rv2253	0.25679019
9	Rv2254c	NA
9	Rv2255c	NA
9	Rv2256c	NA
9	Rv2257c	NA
9	Rv2258c	NA
9	Rv2259	NA
9	Rv2260	NA
9	Rv2261c	NA
9	Rv2263	NA
9	Rv2264c	NA
9	Rv2265	NA
9	Rv2266	NA
9	Rv2267c	NA
9	Rv2268c	0.25625124
9	Rv2269c	NA
9	Rv2270	NA
9	Rv2271	NA
9	Rv2272	NA
9	Rv2273	NA
9	Rv2274c	NA
9	Rv2275	0
9	Rv2276	NA
9	Rv2279	NA
9	Rv2280	NA
9	Rv2281	NA
9	Rv2282c	NA
9	Rv2283	NA
9	Rv2284	NA
9	Rv2285	NA
9	Rv2286c	NA
9	Rv2287	NA
9	Rv2288	NA
9	Rv2289	0
9	Rv2290	NA
9	Rv2291	NA
9	Rv2292c	NA
9	Rv2293c	NA
9	Rv2294	NA
9	Rv2295	NA
9	Rv2296	NA
9	Rv2297	NA
9	Rv2298	1.14731606
9	Rv2299c	NA
9	Rv2300c	NA
9	Rv2301	NA
9	Rv2302	NA
9	Rv2303c	NA
9	Rv2304c	NA
9	Rv2305	NA
9	Rv2306A	NA
9	Rv2306B	NA
9	Rv2307c	NA
9	Rv2307A	NA
9	Rv2307B	NA
9	Rv2307D	NA
9	Rv2308	NA
9	Rv2309c	NA
9	Rv2309A	NA
9	Rv2310	NA
9	Rv2311	NA
9	Rv2312	NA
9	Rv2313c	NA
9	Rv2314c	NA
9	Rv2315c	NA
9	Rv2316	NA
9	Rv2317	NA
9	Rv2318	0.28279789
9	Rv2319c	0.85996744
9	Rv2320c	NA
9	Rv2321c	NA
9	Rv2322c	NA
9	Rv2323c	NA
9	Rv2324	NA
9	Rv2325c	NA
9	Rv2326c	NA
9	Rv2327	NA
9	Rv2328	NA
9	Rv2329c	NA
9	Rv2330c	NA
9	Rv2331	NA
9	Rv2331A	NA
9	Rv2332	NA
9	Rv2333c	NA
9	Rv2334	NA
9	Rv2335	NA
9	Rv2336	0.25404605
9	Rv2337c	NA
9	Rv2338c	NA
9	Rv2339	NA
9	Rv2340c	NA
9	Rv2341	NA
9	Rv2342	NA
9	Rv2343c	NA
9	Rv2344c	NA
9	Rv2345	NA
9	Rv2346c	NA
9	Rv2347c	NA
9	Rv2348c	NA
9	Rv2349c	NA
9	Rv2350c	NA
9	Rv2351c	NA
9	Rv2352c	NA
9	Rv2356c	5.00833736
9	Rv2357c	NA
9	Rv2358	NA
9	Rv2359	NA
9	Rv2360c	NA
9	Rv2361c	NA
9	Rv2362c	NA
9	Rv2363	NA
9	Rv2364c	NA
9	Rv2365c	NA
9	Rv2366c	NA
9	Rv2367c	NA
9	Rv2368c	NA
9	Rv2369c	NA
9	Rv2370c	NA
9	Rv2371	NA
9	Rv2372c	NA
9	Rv2373c	NA
9	Rv2374c	NA
9	Rv2375	NA
9	Rv2376c	NA
9	Rv2377c	NA
9	Rv2378c	NA
9	Rv2379c	NA
9	Rv2380c	NA
9	Rv2381c	0
9	Rv2382c	NA
9	Rv2383c	NA
9	Rv2384	NA
9	Rv2385	NA
9	Rv2386c	NA
9	Rv2387	NA
9	Rv2388c	NA
9	Rv2389c	NA
9	Rv2390c	NA
9	Rv2391	0.25468193
9	Rv2392	NA
9	Rv2393	NA
9	Rv2394	NA
9	Rv2395	NA
9	Rv2396	NA
9	Rv2397c	NA
9	Rv2398c	NA
9	Rv2399c	NA
9	Rv2400c	NA
9	Rv2401	NA
9	Rv2401A	NA
9	Rv2402	NA
9	Rv2403c	NA
9	Rv2404c	NA
9	Rv2405	NA
9	Rv2406c	NA
9	Rv2407	NA
9	Rv2408	NA
9	Rv2409c	NA
9	Rv2410c	NA
9	Rv2411c	NA
9	Rv2412	NA
9	Rv2413c	NA
9	Rv2414c	NA
9	Rv2415c	1.13152252
9	Rv2416c	NA
9	Rv2417c	NA
9	Rv2418c	0.25510801
9	Rv2419c	NA
9	Rv2420c	NA
9	Rv2421c	NA
9	Rv2422	NA
9	Rv2423	NA
9	Rv2424c	NA
9	Rv2425c	NA
9	Rv2426c	0.52699339
9	Rv2427c	NA
9	Rv2427Ac	NA
9	Rv2428	NA
9	Rv2429	NA
9	Rv2430c	0
9	Rv2431c	NA
9	Rv2432c	NA
9	Rv2433c	NA
9	Rv2434c	NA
9	Rv2435c	NA
9	Rv2436	NA
9	Rv2437	NA
9	Rv2438c	NA
9	Rv2438A	NA
9	Rv2439c	NA
9	Rv2440c	NA
9	Rv2441c	NA
9	Rv2442c	NA
9	Rv2443	NA
9	Rv2444c	NA
9	Rv2445c	NA
9	Rv2446c	NA
9	Rv2447c	NA
9	Rv2448c	NA
9	Rv2449c	NA
9	Rv2450c	NA
9	Rv2451	NA
9	Rv2452c	NA
9	Rv2453c	NA
9	Rv2454c	NA
9	Rv2455c	NA
9	Rv2456c	NA
9	Rv2457c	NA
9	Rv2458	NA
9	Rv2459	NA
9	Rv2460c	NA
9	Rv2461c	NA
9	Rv2462c	NA
9	Rv2463	NA
9	Rv2464c	NA
9	Rv2465c	NA
9	Rv2466c	NA
9	Rv2467	NA
9	Rv2468c	NA
9	Rv2469c	NA
9	Rv2470	NA
9	Rv2471	NA
9	Rv2472	NA
9	Rv2473	NA
9	Rv2474c	1.0516495
9	Rv2475c	NA
9	Rv2476c	NA
9	Rv2477c	NA
9	Rv2478c	NA
9	Rv2481c	NA
9	Rv2482c	NA
9	Rv2483c	NA
9	Rv2484c	NA
9	Rv2485c	NA
9	Rv2486	NA
9	Rv2487c	NA
9	Rv2488c	NA
9	Rv2489c	NA
9	Rv2490c	NA
9	Rv2491	NA
9	Rv2492	NA
9	Rv2493	NA
9	Rv2494	NA
9	Rv2495c	0.55266118
9	Rv2496c	NA
9	Rv2497c	NA
9	Rv2498c	NA
9	Rv2499c	NA
9	Rv2500c	0
9	Rv2501c	1.00268103
9	Rv2502c	NA
9	Rv2503c	NA
9	Rv2504c	NA
9	Rv2505c	NA
9	Rv2506	NA
9	Rv2507	NA
9	Rv2508c	NA
9	Rv2509	NA
9	Rv2510c	NA
9	Rv2511	NA
9	Rv2512c	NA
9	Rv2513	NA
9	Rv2514c	NA
9	Rv2515c	NA
9	Rv2516c	NA
9	Rv2517c	NA
9	Rv2518c	NA
9	Rv2519	NA
9	Rv2520c	NA
9	Rv2521	NA
9	Rv2522c	NA
9	Rv2523c	NA
9	Rv2524c	NA
9	Rv2525c	NA
9	Rv2526	NA
9	Rv2527	NA
9	Rv2528c	NA
9	Rv2529	NA
9	Rv2530c	NA
9	Rv2530A	NA
9	Rv2531c	NA
9	Rv2532c	NA
9	Rv2533c	NA
9	Rv2534c	NA
9	Rv2535c	NA
9	Rv2536	NA
9	Rv2537c	0
9	Rv2538c	NA
9	Rv2539c	NA
9	Rv2540c	NA
9	Rv2541	NA
9	Rv2542	NA
9	Rv2543	5.4036561
9	Rv2544	NA
9	Rv2545	NA
9	Rv2546	NA
9	Rv2547	NA
9	Rv2548	NA
9	Rv2549c	NA
9	Rv2550c	NA
9	Rv2551c	NA
9	Rv2552c	NA
9	Rv2553c	NA
9	Rv2554c	NA
9	Rv2555c	NA
9	Rv2556c	NA
9	Rv2557	NA
9	Rv2558	NA
9	Rv2559c	NA
9	Rv2560	NA
9	Rv2561	NA
9	Rv2562	NA
9	Rv2563	NA
9	Rv2564	NA
9	Rv2565	0
9	Rv2566	NA
9	Rv2567	NA
9	Rv2568c	NA
9	Rv2569c	NA
9	Rv2570	NA
9	Rv2571c	NA
9	Rv2572c	NA
9	Rv2573	NA
9	Rv2574	NA
9	Rv2575	NA
9	Rv2576c	NA
9	Rv2577	NA
9	Rv2578c	NA
9	Rv2579	NA
9	Rv2580c	0.25682284
9	Rv2581c	NA
9	Rv2582	NA
9	Rv2583c	NA
9	Rv2584c	NA
9	Rv2585c	NA
9	Rv2586c	NA
9	Rv2587c	NA
9	Rv2588c	NA
9	Rv2589	NA
9	Rv2590	0.60270707
9	Rv2591	NA
9	Rv2592c	NA
9	Rv2593c	NA
9	Rv2594c	NA
9	Rv2595	NA
9	Rv2596	NA
9	Rv2597	NA
9	Rv2598	NA
9	Rv2599	NA
9	Rv2600	NA
9	Rv2601	NA
9	Rv2601A	NA
9	Rv2602	NA
9	Rv2603c	NA
9	Rv2604c	NA
9	Rv2605c	NA
9	Rv2606c	NA
9	Rv2607	NA
9	Rv2608	NA
9	Rv2609c	NA
9	Rv2610c	0.21924058
9	Rv2611c	NA
9	Rv2612c	NA
9	Rv2613c	NA
9	Rv2614c	NA
9	Rv2614A	NA
9	Rv2615c	NA
9	Rv2616	NA
9	Rv2617c	NA
9	Rv2618	NA
9	Rv2619c	NA
9	Rv2620c	NA
9	Rv2621c	NA
9	Rv2622	NA
9	Rv2623	NA
9	Rv2624c	NA
9	Rv2625c	NA
9	Rv2626c	NA
9	Rv2627c	NA
9	Rv2628	NA
9	Rv2629	NA
9	Rv2630	NA
9	Rv2631	NA
9	Rv2632c	NA
9	Rv2633c	NA
9	Rv2634c	NA
9	Rv2635	NA
9	Rv2636	NA
9	Rv2637	NA
9	Rv2638	NA
9	Rv2639c	NA
9	Rv2640c	NA
9	Rv2641	NA
9	Rv2642	NA
9	Rv2643	NA
9	Rv2644c	NA
9	Rv2645	NA
9	Rv2646	NA
9	Rv2647	NA
9	Rv2650c	NA
9	Rv2651c	NA
9	Rv2652c	0
9	Rv2653c	NA
9	Rv2654c	NA
9	Rv2655c	NA
9	Rv2656c	NA
9	Rv2657c	NA
9	Rv2658c	NA
9	Rv2659c	NA
9	Rv2660c	NA
9	Rv2661c	NA
9	Rv2662	NA
9	Rv2663	NA
9	Rv2664	NA
9	Rv2665	NA
9	Rv2666	NA
9	Rv2667	NA
9	Rv2668	NA
9	Rv2669	NA
9	Rv2670c	NA
9	Rv2671	NA
9	Rv2672	0.23238288
9	Rv2673	NA
9	Rv2674	NA
9	Rv2675c	NA
9	Rv2676c	NA
9	Rv2677c	NA
9	Rv2678c	NA
9	Rv2679	NA
9	Rv2680	0.58982553
9	Rv2681	NA
9	Rv2682c	NA
9	Rv2683	NA
9	Rv2684	NA
9	Rv2685	NA
9	Rv2686c	NA
9	Rv2687c	NA
9	Rv2688c	NA
9	Rv2689c	NA
9	Rv2690c	NA
9	Rv2691	NA
9	Rv2692	NA
9	Rv2693c	NA
9	Rv2694c	NA
9	Rv2695	NA
9	Rv2696c	NA
9	Rv2697c	NA
9	Rv2698	NA
9	Rv2699c	NA
9	Rv2700	NA
9	Rv2701c	NA
9	Rv2702	NA
9	Rv2703	NA
9	Rv2704	NA
9	Rv2705c	NA
9	Rv2706c	NA
9	Rv2707	NA
9	Rv2708c	NA
9	Rv2709	NA
9	Rv2710	NA
9	Rv2711	NA
9	Rv2712c	0.85568616
9	Rv2713	0
9	Rv2714	NA
9	Rv2715	NA
9	Rv2716	NA
9	Rv2717c	NA
9	Rv2718c	NA
9	Rv2719c	NA
9	Rv2720	NA
9	Rv2721c	NA
9	Rv2722	NA
9	Rv2723	NA
9	Rv2724c	NA
9	Rv2725c	NA
9	Rv2726c	NA
9	Rv2727c	NA
9	Rv2728c	NA
9	Rv2729c	NA
9	Rv2730	NA
9	Rv2731	NA
9	Rv2732c	NA
9	Rv2733c	NA
9	Rv2734	NA
9	Rv2735c	NA
9	Rv2736c	NA
9	Rv2737c	NA
9	Rv2737A	NA
9	Rv2738c	NA
9	Rv2739c	NA
9	Rv2740	NA
9	Rv2741	NA
9	Rv2742c	NA
9	Rv2743c	NA
9	Rv2744c	NA
9	Rv2745c	NA
9	Rv2746c	NA
9	Rv2747	NA
9	Rv2748c	0
9	Rv2749	NA
9	Rv2750	NA
9	Rv2751	NA
9	Rv2752c	1.56758751
9	Rv2753c	0.24047349
9	Rv2754c	NA
9	Rv2755c	NA
9	Rv2756c	NA
9	Rv2757c	NA
9	Rv2758c	NA
9	Rv2759c	NA
9	Rv2760c	NA
9	Rv2761c	NA
9	Rv2762c	NA
9	Rv2763c	NA
9	Rv2764c	NA
9	Rv2765	NA
9	Rv2766c	NA
9	Rv2767c	NA
9	Rv2768c	NA
9	Rv2769c	NA
9	Rv2770c	NA
9	Rv2771c	NA
9	Rv2772c	NA
9	Rv2773c	NA
9	Rv2774c	NA
9	Rv2775	NA
9	Rv2776c	NA
9	Rv2777c	NA
9	Rv2778c	NA
9	Rv2779c	NA
9	Rv2780	NA
9	Rv2781c	0.90268494
9	Rv2782c	NA
9	Rv2783c	0.45631703
9	Rv2784c	NA
9	Rv2785c	NA
9	Rv2786c	NA
9	Rv2787	NA
9	Rv2788	NA
9	Rv2789c	NA
9	Rv2790c	NA
9	Rv2791c	NA
9	Rv2792c	NA
9	Rv2793c	NA
9	Rv2794c	NA
9	Rv2795c	NA
9	Rv2796c	NA
9	Rv2797c	NA
9	Rv2798c	NA
9	Rv2799	NA
9	Rv2800	NA
9	Rv2801c	NA
9	Rv2802c	NA
9	Rv2803	NA
9	Rv2804c	NA
9	Rv2805	NA
9	Rv2806	NA
9	Rv2807	NA
9	Rv2808	NA
9	Rv2809	NA
9	Rv2810c	NA
9	Rv2811	NA
9	Rv2812	NA
9	Rv2813	NA
9	Rv2817c	NA
9	Rv2820c	NA
9	Rv2821c	0.53372115
9	Rv2822c	NA
9	Rv2823c	NA
9	Rv2824c	NA
9	Rv2825c	NA
9	Rv2826c	NA
9	Rv2827c	NA
9	Rv2828c	NA
9	Rv2829c	NA
9	Rv2830c	NA
9	Rv2831	NA
9	Rv2832c	NA
9	Rv2833c	0.56177004
9	Rv2834c	NA
9	Rv2835c	NA
9	Rv2836c	NA
9	Rv2837c	NA
9	Rv2838c	NA
9	Rv2839c	NA
9	Rv2840c	NA
9	Rv2841c	NA
9	Rv2842c	NA
9	Rv2843	NA
9	Rv2844	NA
9	Rv2845c	NA
9	Rv2846c	NA
9	Rv2847c	NA
9	Rv2848c	NA
9	Rv2849c	NA
9	Rv2850c	NA
9	Rv2851c	NA
9	Rv2852c	NA
9	Rv2853	NA
9	Rv2854	NA
9	Rv2855	NA
9	Rv2856	NA
9	Rv2857c	0.52528815
9	Rv2858c	NA
9	Rv2859c	NA
9	Rv2860c	NA
9	Rv2861c	NA
9	Rv2862c	NA
9	Rv2863	NA
9	Rv2864c	NA
9	Rv2865	NA
9	Rv2866	NA
9	Rv2867c	NA
9	Rv2868c	NA
9	Rv2869c	NA
9	Rv2870c	NA
9	Rv2871	NA
9	Rv2872	NA
9	Rv2873	0.60205999
9	Rv2874	NA
9	Rv2875	NA
9	Rv2876	NA
9	Rv2877c	NA
9	Rv2878c	NA
9	Rv2879c	NA
9	Rv2880c	NA
9	Rv2881c	NA
9	Rv2882c	2.04128775
9	Rv2883c	NA
9	Rv2884	0.95146919
9	Rv2885c	NA
9	Rv2886c	NA
9	Rv2887	NA
9	Rv2888c	NA
9	Rv2889c	NA
9	Rv2890c	NA
9	Rv2891	NA
9	Rv2892c	NA
9	Rv2893	NA
9	Rv2894c	NA
9	Rv2895c	NA
9	Rv2896c	NA
9	Rv2897c	NA
9	Rv2898c	NA
9	Rv2899c	NA
9	Rv2900c	NA
9	Rv2901c	NA
9	Rv2902c	NA
9	Rv2903c	NA
9	Rv2904c	NA
9	Rv2905	NA
9	Rv2906c	NA
9	Rv2907c	NA
9	Rv2908c	NA
9	Rv2909c	0.25541542
9	Rv2910c	0.25256291
9	Rv2911	NA
9	Rv2912c	NA
9	Rv2913c	0
9	Rv2914c	NA
9	Rv2915c	NA
9	Rv2916c	NA
9	Rv2917	NA
9	Rv2918c	0.82480599
9	Rv2919c	0.25566592
9	Rv2920c	NA
9	Rv2921c	NA
9	Rv2922c	NA
9	Rv2922A	NA
9	Rv2923c	NA
9	Rv2924c	NA
9	Rv2925c	NA
9	Rv2926c	NA
9	Rv2927c	NA
9	Rv2928	NA
9	Rv2929	NA
9	Rv2930	NA
9	Rv2931	0.24447366
9	Rv2932	0.25191374
9	Rv2933	0
9	Rv2934	NA
9	Rv2935	1.04627667
9	Rv2936	NA
9	Rv2937	NA
9	Rv2938	NA
9	Rv2939	2.78841646
9	Rv2940c	NA
9	Rv2941	NA
9	Rv2942	NA
9	Rv2943	NA
9	Rv2943A	NA
9	Rv2944	NA
9	Rv2945c	NA
9	Rv2946c	NA
9	Rv2947c	NA
9	Rv2948c	NA
9	Rv2949c	NA
9	Rv2950c	0
9	Rv2951c	NA
9	Rv2952	NA
9	Rv2953	NA
9	Rv2954c	NA
9	Rv2955c	0
9	Rv2956	NA
9	Rv2957	NA
9	Rv2958c	NA
9	Rv2959c	NA
9	Rv2960c	NA
9	Rv2961	NA
9	Rv2962c	NA
9	Rv2963	NA
9	Rv2964	0.22868519
9	Rv2965c	NA
9	Rv2966c	NA
9	Rv2967c	NA
9	Rv2968c	NA
9	Rv2969c	NA
9	Rv2970c	NA
9	Rv2970A	NA
9	Rv2971	NA
9	Rv2972c	NA
9	Rv2973c	NA
9	Rv2974c	NA
9	Rv2975c	NA
9	Rv2976c	NA
9	Rv2977c	NA
9	Rv2978c	NA
9	Rv2979c	0
9	Rv2980	NA
9	Rv2981c	NA
9	Rv2982c	NA
9	Rv2983	0.22298781
9	Rv2984	NA
9	Rv2985	NA
9	Rv2986c	NA
9	Rv2987c	NA
9	Rv2988c	NA
9	Rv2989	NA
9	Rv2990c	NA
9	Rv2991	NA
9	Rv2992c	NA
9	Rv2993c	NA
9	Rv2994	NA
9	Rv2995c	NA
9	Rv2996c	0
9	Rv2997	NA
9	Rv2998	NA
9	Rv2998A	NA
9	Rv2999	NA
9	Rv3000	NA
9	Rv3001c	NA
9	Rv3002c	NA
9	Rv3003c	NA
9	Rv3004	NA
9	Rv3005c	NA
9	Rv3006	NA
9	Rv3007c	NA
9	Rv3008	NA
9	Rv3009c	NA
9	Rv3010c	NA
9	Rv3011c	NA
9	Rv3012c	NA
9	Rv3013	NA
9	Rv3014c	NA
9	Rv3015c	NA
9	Rv3016	NA
9	Rv3017c	NA
9	Rv3018c	0
9	Rv3018A	NA
9	Rv3019c	NA
9	Rv3020c	NA
9	Rv3021c	NA
9	Rv3022c	NA
9	Rv3022A	NA
9	Rv3023c	NA
9	Rv3024c	NA
9	Rv3025c	NA
9	Rv3026c	NA
9	Rv3027c	NA
9	Rv3028c	NA
9	Rv3029c	NA
9	Rv3030	NA
9	Rv3031	NA
9	Rv3032	NA
9	Rv3033	NA
9	Rv3034c	1.07721579
9	Rv3035	NA
9	Rv3036c	0
9	Rv3037c	NA
9	Rv3038c	NA
9	Rv3039c	NA
9	Rv3040c	NA
9	Rv3041c	NA
9	Rv3042c	NA
9	Rv3043c	NA
9	Rv3044	NA
9	Rv3045	NA
9	Rv3046c	NA
9	Rv3047c	NA
9	Rv3048c	NA
9	Rv3049c	NA
9	Rv3050c	NA
9	Rv3051c	3.15351098
9	Rv3052c	NA
9	Rv3053c	NA
9	Rv3054c	NA
9	Rv3055	NA
9	Rv3056	NA
9	Rv3057c	NA
9	Rv3058c	NA
9	Rv3059	NA
9	Rv3060c	NA
9	Rv3061c	NA
9	Rv3062	NA
9	Rv3063	NA
9	Rv3064c	NA
9	Rv3065	NA
9	Rv3066	NA
9	Rv3067	NA
9	Rv3068c	0.55920872
9	Rv3069	NA
9	Rv3070	0.25720122
9	Rv3071	NA
9	Rv3072c	NA
9	Rv3073c	NA
9	Rv3074	NA
9	Rv3075c	NA
9	Rv3076	NA
9	Rv3077	NA
9	Rv3078	NA
9	Rv3079c	NA
9	Rv3080c	NA
9	Rv3081	NA
9	Rv3082c	NA
9	Rv3083	NA
9	Rv3084	NA
9	Rv3085	NA
9	Rv3086	NA
9	Rv3087	NA
9	Rv3088	NA
9	Rv3089	NA
9	Rv3090	NA
9	Rv3091	NA
9	Rv3092c	NA
9	Rv3093c	NA
9	Rv3094c	NA
9	Rv3095	NA
9	Rv3096	NA
9	Rv3097c	NA
9	Rv3098c	NA
9	Rv3099c	NA
9	Rv3100c	NA
9	Rv3101c	NA
9	Rv3102c	NA
9	Rv3103c	NA
